Source,Target
11599,E358
45756,A59
45756,E359
45782,A64
45782,A241
11655,A233
11655,E360
11740,A84
11740,E61
11312,A75
11312,E361
45986,A135
45986,E362
11660,A53
11660,A242
11835,A217
11835,A17
46247,A28
46247,E349
11770,A78
11770,E363
12581,E3
12581,E364
44145,A181
44145,E64
12303,A87
12303,A243
12104,A100
12104,E365
12702,A17
12702,E366
44222,A244
44222,E367
12383,A146
12383,E368
44306,A27
44306,A245
12462,A146
12462,E368
44440,A22
44440,E369
12547,A34
12547,E370
44500,A105
44500,E371
12423,A6
12423,A110
12217,A15
12217,E372
44568,A246
44568,E373
44570,A68
44570,E374
44610,A225
44610,E148
44689,A137
44689,E348
44816,A235
44816,A27
12275,E5
12275,E375
12657,A71
12657,E376
12028,A21
12028,E377
12966,A74
12966,E378
13462,A7
13462,A17
13357,A60
13357,E379
13430,A28
13430,E380
42902,A29
42902,E381
13360,A23
13360,E91
13509,A13
13509,A247
43063,A97
43063,E382
13287,A211
13287,E383
43619,A184
43619,E384
13603,A233
13603,E385
13814,A174
13814,E386
41513,A85
41513,E387
14005,A100
14005,E388
41779,A15
41779,E389
13821,A78
13821,E316
41841,A12
41841,E390
13959,A146
13959,E368
13866,A248
13866,E391
14227,A45
14227,E392
14237,A100
14237,E393
42305,A49
42305,E394
42342,A59
42342,E395
13678,A80
13678,E396
13988,A78
13988,E397
14115,A176
14115,E398
13970,A9
13970,E399
13719,A84
13719,E400
40481,A27
40481,E401
14720,A170
14720,E402
14780,A37
14780,E403
40551,A103
40551,E404
14435,A35
14435,E405
14357,A78
14357,E363
14536,A9
14536,E188
14656,A236
14656,E406
40849,A63
40849,E407
40880,A225
40880,E148
14509,A21
14509,E408
40938,A249
40938,E409
14867,A17
14867,E410
40955,A107
40955,E411
14384,A7
14384,E412
14573,A238
14573,E140
14460,A174
14460,E413
14439,A52
14439,E82
41097,A31
41097,E414
14339,A78
14339,E415
14699,A134
14699,E416
41437,A22
41437,E51
14412,E5
14412,E417
15216,E3
15216,A74
15157,A78
15157,E418
39569,A223
39569,E419
15189,A73
15189,E420
15423,A45
15423,E421
14978,A45
14978,E421
39767,A250
39767,E422
39771,A86
39771,E209
15194,A62
15194,E423
15177,A62
15177,E424
39853,A200
39853,E425
15140,A174
15140,E413
15452,A45
15452,E421
15097,A24
15097,E426
15234,A73
15234,E427
40206,A59
40206,E395
15146,A37
15146,E403
15066,E5
15066,E428
15303,A217
15303,E95
40271,A150
40271,E429
40301,A36
40301,E430
15933,E5
15933,E431
15677,A114
15677,E432
15914,A17
15914,E433
15915,A79
15915,E434
38764,A202
38764,E435
15555,A7
15555,E436
38783,A18
38783,E437
38799,A25
38799,E438
38886,A31
38886,E439
15750,A17
15750,E440
38976,A225
38976,E148
38981,A225
38981,E148
15623,A17
15623,E441
39043,A59
39043,E395
39121,A59
39121,E442
39163,A251
39163,E443
39177,A3
39177,E444
15545,A37
15545,E445
39317,A115
39317,E446
15891,E5
15891,E447
15775,A55
15775,E448
15776,A55
15776,E448
15884,A134
15884,A6
37605,A26
37605,E449
16274,A80
16274,E450
37581,A86
37581,E209
37680,A215
37680,E69
16225,A45
16225,E421
16094,A80
16094,E451
37752,A72
37752,E452
37794,A103
37794,E453
37909,A25
37909,E454
16328,A55
16328,E448
16102,A114
16102,E455
16404,A81
16404,E456
38045,A115
38045,E457
38052,A86
38052,E240
16141,E458
16141,A130
38089,A168
38089,E459
16456,A80
16456,E460
38113,A59
38113,E442
38123,A137
38123,E348
16143,A17
16143,E461
38205,A124
38205,E462
38234,A86
38234,E209
38242,A167
38242,E463
16411,A176
16411,E398
16640,A87
16640,E256
16730,A83
16730,E464
37094,A23
37094,E465
16522,A121
16522,E466
16827,A62
16827,E467
16551,A6
16551,A252
16663,A100
16663,E468
16563,A37
16563,E469
37315,A103
37315,E470
37361,A202
37361,E435
16630,A17
16630,A73
16526,A73
16526,A17
37390,A167
37390,E463
16706,A37
16706,E469
37479,A176
37479,E398
17000,A183
17000,E471
17089,A110
17089,E472
17051,A55
17051,E473
36383,A181
36383,E474
36400,A137
36400,E89
36421,A124
36421,E475
36440,A22
36440,E476
36536,A59
36536,E92
36580,A13
36580,E477
36584,A253
36584,E478
36590,A254
36590,E479
17150,A28
17150,E480
36633,A29
36633,E481
16890,A71
16890,E482
17077,A109
17077,E483
17165,A114
17165,E484
16919,A9
16919,E485
36761,A26
36761,E486
17217,A28
17217,E487
35681,A95
35681,E488
35694,A146
35694,E489
35696,A60
35696,E490
17254,A23
17254,E91
17375,A42
17375,E491
35834,A210
35834,E492
17384,A110
17384,E493
17388,A20
17388,E494
17409,E495
17409,A8
36067,A103
36067,E96
17243,A42
17243,E496
36157,A82
36157,E497
17449,A17
17449,E498
35206,A89
35206,E90
35210,A219
35210,E87
35246,A255
35246,E499
35257,A68
35257,E500
35299,A13
35299,E477
17653,A20
17653,E317
17506,A17
17506,E501
35385,A90
35385,E502
35452,A168
35452,E503
17735,A35
17735,E504
34560,A124
34560,E475
34583,A91
34583,E505
17864,A4
17864,E506
34692,A86
34692,E209
17794,A53
17794,E507
34928,E24845
34928,E508
34938,A65
34938,E509
17903,A256
17903,E510
17737,A28
17737,E511
34043,A96
34043,E512
18041,A9
18041,E513
18053,A28
18053,E514
34268,A184
34268,E93
34427,A136
34427,E515
18110,A91
18110,E516
18225,A34
18225,A216
18203,A12
18203,E517
18098,A28
18098,E518
34001,A96
34001,E519
18362,A151
18362,A100
18345,A28
18345,E520
33349,A58
33349,E521
33400,E90
33400,A89
18543,A9
18543,E522
32909,A179
32909,E523
33040,A17
33040,E524
18673,A39
18673,E525
32678,A168
32678,E526
18773,E527
18773,E17
32339,A20
32339,E494
18800,A34
18800,A216
32455,A23
32455,E528
31951,A58
31951,E529
31985,A137
31985,E530
18818,A28
18818,E531
31836,A87
31836,E532
31473,A42
31473,E533
19113,A28
19113,E534
19090,A12
19090,E535
19138,A196
19138,E536
30379,A197
30379,E537
30124,A22
30124,E538
30096,A28
30096,E539
30030,A28
30030,E540
58,A158
58,A51
446,A87
446,E541
60912,A9
60912,E542
3058,A133
3058,E543
57701,A6
57701,E544
3046,A124
3046,E545
54782,A19
54782,E207
6585,E4
6585,E546
53622,A150
53622,E547
7997,E4
7997,E548
7187,A133
7187,E543
50016,A194
50016,E549
9666,A80
9666,E451
9781,A172
9781,E550
12243,A87
12243,E551
13123,A124
13123,E552
42351,A175
42351,E553
14830,A77
14830,E554
17083,A53
17083,E555
36677,A72
36677,E452
35695,A237
35695,E556
17178,E70
17178,A37
17478,A45
17478,E557
17458,A17
17458,E558
33575,A36
33575,E559
33895,A110
33895,E560
33539,A82
33539,E561
31924,A37
31924,E562
31955,A22
31955,E563
31489,A194
31489,E564
19018,A110
19018,E565
19020,A9
19020,E566
30738,A22
30738,E567
30322,A23
30322,E568
30039,A23
30039,E569
19445,A120
19445,E570
30019,A94
30019,E571
771,A178
771,E572
556,A237
556,E573
60046,A12
60046,E110
937,A73
937,A257
961,A100
961,E574
484,A237
484,E573
496,A154
496,A198
496,A119
496,E575
496,E576
496,E577
496,E578
496,E579
496,E580
913,A73
913,E581
58517,A140
58517,E582
1444,E113
1444,E583
1334,A143
1334,E273
1890,A52
1890,E584
2990,A78
2990,E585
57124,A134
57124,E586
2673,A208
2673,E587
58089,A51
58089,E588
3995,A102
3995,E589
3969,E270
3969,A100
3720,E590
3720,A200
3689,A23
3689,E591
4197,E592
4197,A133
4712,A39
4712,E593
4068,A17
4068,E594
4499,A70
4499,E595
4878,A33
4878,E596
5213,A149
5213,E188
5031,A82
5031,E561
5277,A200
5277,E597
6245,E38
6245,E598
6134,A70
6134,E599
6676,A17
6676,E600
6844,A219
6844,E601
6356,A73
6356,E246
6942,A6
6942,E602
6682,A258
6682,E603
2656,A163
2656,E604
50902,A86
50902,E605
50870,A100
50870,E574
7429,A6
7429,E606
51187,A45
51187,E607
7347,A73
7347,E608
7414,A135
7414,E609
7238,A73
7238,E610
51825,A237
51825,E611
51841,A86
51841,E605
52012,A3
52012,E612
7708,A70
7708,E613
4671,A163
4671,E604
49943,A133
49943,E614
50312,A133
50312,E614
9213,A87
9213,E615
47786,A6
47786,E616
9703,A100
9703,E617
48859,A6
48859,E618
46505,A100
46505,E619
46849,A200
46849,E620
46974,A110
46974,A134
46984,A110
46984,E352
47270,A51
47270,E621
10842,A259
10842,E622
11422,A64
11422,A241
11251,A185
11251,E623
11719,A236
11719,E624
13664,A73
13664,E625
42032,A97
42032,E626
42220,A110
42220,E352
14713,A100
14713,E627
14425,A17
14425,E628
14807,A100
14807,E629
15175,E630
15175,A78
39645,A95
39645,E631
15004,E34
15004,A11
40109,A39
40109,E632
16034,A111
16034,E633
16602,A76
16602,E634
37095,A22
37095,E635
17094,A23
17094,E636
36293,A12
36293,E72
16936,A34
16936,E637
17242,A92
17242,E638
35020,A260
35020,E639
35034,A260
35034,E639
17654,A23
17654,E640
34604,A109
34604,E641
33685,A89
33685,E642
33686,A114
33686,E455
33260,A22
33260,E643
32493,E561
32493,A82
32551,A22
32551,E643
32649,E561
32649,A82
32343,A22
32343,E644
30510,A99
30510,E645
457,E11
457,E646
3539,E11
3539,E647
2955,E648
2955,A203
56438,A117
56438,E649
54481,A117
54481,E649
8056,E11
8056,E650
49762,A261
49762,E651
10016,A111
10016,E652
44583,A108
44583,E653
43058,A61
43058,E654
43155,A83
43155,E655
12923,A70
12923,E656
43378,A161
43378,E657
43519,A61
43519,E658
41508,A161
41508,E659
14260,A259
14260,E660
40381,A126
40381,E661
40949,A126
40949,E661
15508,E11
15508,E662
15514,A70
15514,E663
15641,A92
15641,E664
15642,A92
15642,E665
15968,E11
15968,E666
15526,A17
15526,E667
15648,A92
15648,E664
15529,E11
15529,E668
39037,A262
39037,E669
39067,A173
39067,E670
39175,A161
39175,E671
15540,E11
15540,E672
15650,A92
15650,E673
15651,A92
15651,E674
39324,A161
39324,E675
16031,E11
16031,E668
16122,E11
16122,E662
37582,A117
37582,E676
16077,A92
16077,E677
37934,A189
37934,E678
16213,A191
16213,E679
38283,A117
38283,E680
16161,A30
16161,E681
16534,A92
16534,E682
16538,A92
16538,E682
16799,E11
16799,E683
36899,A108
36899,E684
16769,E11
16769,E662
16819,E11
16819,E685
16824,A70
16824,E686
16536,A92
16536,E687
16832,A92
16832,E688
37253,A115
37253,E689
37347,A67
37347,E661
16541,A92
16541,E690
36202,A117
36202,E691
17017,A191
17017,E692
16877,E11
16877,E693
17056,A238
17056,E140
36370,A15
36370,E694
17125,A92
17125,E687
17063,A191
17063,E692
36702,A118
36702,E695
36811,A70
36811,E696
17328,A92
17328,E697
35629,A70
35629,E696
17196,A92
17196,E698
35738,A161
35738,E699
35745,A70
35745,E696
35779,A159
35779,E700
17318,A92
17318,E687
36022,A72
36022,E701
17430,A92
17430,E698
35171,A111
35171,E702
35241,A118
35241,E703
35296,A3
35296,E444
35319,A60
35319,E704
35392,A3
35392,E444
35500,A237
35500,E556
17693,A92
17693,E705
17697,A92
17697,E706
17700,A92
17700,E707
17756,A37
17756,E708
17915,A191
17915,E709
18210,A92
18210,E707
18250,A92
18250,E710
33999,A174
33999,E711
33254,A161
33254,E712
18289,A113
18289,E713
32665,A161
32665,E714
18856,A113
18856,E715
18857,A113
18857,E716
31780,A159
31780,E717
31308,A161
31308,E718
19060,A113
19060,E719
19136,A113
19136,E720
19137,A113
19137,E719
30842,A119
30842,E721
30921,A108
30921,E722
30926,A111
30926,E723
30644,A99
30644,E645
19344,A120
19344,E724
30490,A113
30490,E725
59920,A78
59920,E44
60246,A263
60246,E726
142,E19
142,E727
877,E20
877,E728
58662,A163
58662,E729
58667,A163
58667,E729
58957,A12
58957,E730
58967,A22
58967,E731
1494,A26
1494,E732
2170,A17
2170,E733
1703,A214
1703,E734
59507,A73
59507,E735
2813,A124
2813,E545
57021,A229
57021,E199
2961,A82
2961,E561
55394,A103
55394,E191
3620,A124
3620,E545
55804,A64
55804,E736
4129,A78
4129,E737
56432,A264
56432,E738
4553,A102
4553,E739
5734,A87
5734,E256
54062,A71
54062,E214
54278,A53
54278,E740
5244,A78
5244,E171
51064,A38
51064,E741
51251,A177
51251,E742
51644,A265
51644,E743
7233,A80
7233,E744
52020,A19
52020,E745
8438,A60
8438,E746
8576,A19
8576,E747
8872,A172
8872,E748
8384,E5
8384,E345
49913,A160
49913,E749
9756,A17
9756,E212
48296,A229
48296,E309
48293,A187
48293,E750
49209,A27
49209,E751
10772,A17
10772,E752
46687,A131
46687,E753
10160,A17
10160,E754
10420,A176
10420,E755
10784,A219
10784,E219
45105,A27
45105,A235
11226,A78
11226,E756
46118,A27
46118,E757
44189,A160
44189,E758
12251,E24845
12251,E759
13268,A37
13268,E760
42928,A12
42928,E517
42923,A28
42923,E761
13320,A53
13320,A216
13154,A17
13154,E762
42255,A72
42255,E763
40498,A152
40498,E764
40720,A191
40720,E765
40717,A12
40717,E517
40823,A65
40823,E766
39463,A144
39463,E767
15901,A92
15901,E673
38697,E768
38697,A99
37821,A23
37821,E769
37850,E24845
37850,E770
37008,A103
37008,E96
16697,A28
16697,E771
16713,A100
16713,E88
16928,A84
16928,E772
35774,A17
35774,E501
17211,A17
17211,E773
35200,A9
35200,E774
34506,A176
34506,E775
34520,A45
34520,E776
34653,A136
34653,E515
33702,A105
33702,E777
18427,A34
18427,A216
32749,A28
32749,E520
32262,A249
32262,A266
32261,A74
32261,E778
31523,A170
31523,E779
19056,A62
19056,E780
31076,A194
31076,E781
19262,A53
19262,E782
30436,A53
30436,E783
30351,A23
30351,E784
43818,A110
43818,E785
204,A28
204,E786
581,A92
581,E787
773,A148
773,E788
1074,A148
1074,E789
61,A32
61,E790
168,A84
168,E791
59684,A59
59684,E792
59692,A264
59692,E793
1070,A147
1070,E794
59752,A102
59752,E795
1081,A84
1081,E791
1082,A103
1082,E796
929,A166
929,E797
1083,A127
1083,E798
75,E799
75,A152
932,A73
932,E800
59864,A145
59864,E801
507,A21
507,E149
59883,A129
59883,E802
778,A14
778,E803
509,E19
509,E804
59909,A187
59909,E805
260,A181
260,E806
1027,A240
1027,E807
175,A3
175,E808
590,E13
590,E809
487,A154
487,E810
1102,A156
1102,E811
740,A267
740,E812
750,A267
750,E813
1104,E3
1104,E814
6,E2
6,E815
60109,A61
60109,E816
1108,E817
1108,A94
424,A19
424,E818
565,A87
565,E819
1115,A78
1115,E820
854,A53
854,E821
428,E5
428,E822
60206,A218
60206,E823
324,A19
324,E824
289,A92
289,E825
356,A103
356,E826
405,E827
405,E828
60276,A131
60276,E829
60310,A140
60310,E830
635,A267
635,E831
1134,E832
1134,E833
1042,A45
1042,E834
118,A181
118,E835
120,A227
120,E836
60364,A166
60364,E797
60406,A218
60406,E837
221,A170
221,E838
466,A159
466,E839
60434,A103
60434,E840
223,A191
223,E841
60452,A87
60452,E842
690,A21
690,E843
336,E13
336,E809
337,E844
337,E845
60512,A131
60512,E846
60525,A155
60525,E847
60532,A219
60532,E848
869,E13
869,E849
989,E228
989,E850
134,A108
134,E851
1052,A103
1052,E852
55,A44
55,E853
256,E5
256,E854
835,A159
835,E839
60630,A124
60630,E173
373,A19
373,E855
1010,A159
1010,E856
15,A167
15,E857
60683,A177
60683,E858
1056,A46
1056,E859
60687,A49
60687,E860
146,A94
146,E861
60708,A105
60708,E862
60723,A179
60723,E863
60799,A126
60799,E864
703,A28
703,E865
616,A103
616,E866
60869,A107
60869,E867
620,A142
620,E868
160,A236
160,E869
162,A77
162,E870
372,A42
372,E871
25,A267
25,E872
166,E873
166,A124
42643,A110
42643,E785
2232,A26
2232,E732
58136,A264
58136,E793
2254,A92
2254,E874
58116,A126
58116,E875
58180,A59
58180,E792
1932,A103
1932,E37
1231,A166
1231,E876
1692,A246
1692,E877
58308,A101
58308,E878
58316,A49
58316,E879
58321,A140
58321,E880
1768,E12
1768,E881
1991,A239
1991,E882
2122,A227
2122,E883
1617,A157
1617,E884
1313,A150
1313,E885
2320,A154
2320,E886
58375,A131
58375,E887
1471,A80
1471,E888
1769,A200
1769,E889
2324,A127
2324,E890
1865,A14
1865,E891
58529,A177
58529,E892
2229,A39
2229,E893
58558,A140
58558,E894
2267,E12
2267,E895
58574,A177
58574,E858
1233,A77
1233,E870
58612,A40
58612,E896
1322,A178
1322,E897
58636,A103
58636,E191
1869,A103
1869,E191
1590,A170
1590,E217
2347,A159
2347,E898
58700,A177
58700,E899
1593,E832
1593,E833
58790,A107
58790,E900
58814,A47
58814,E42
2210,A78
2210,E44
58840,A177
58840,E858
58863,A213
58863,E147
1962,A51
1962,E901
58884,A224
58884,A268
1681,A269
1681,E902
58902,A126
58902,E903
58916,A143
58916,E904
1775,A71
1775,E214
58928,A126
58928,E905
58995,A40
58995,E906
1849,E24845
1849,E907
1907,E24845
1907,E759
1450,A92
1450,E908
2371,A148
2371,E909
2372,E297
2372,E910
1807,A108
1807,E175
1915,A21
1915,E911
1495,E228
1495,E850
2187,A141
2187,E912
1605,A21
1605,E913
1706,A125
1706,E914
1779,A20
1779,E915
1900,E5
1900,E916
2383,A103
2383,E191
2279,A163
2279,E729
1454,A78
1454,E917
1423,A6
1423,E918
59220,A92
59220,E919
1540,A181
1540,E806
2389,A154
2389,E920
1836,E24845
1836,E921
1607,A142
1607,E868
1364,A14
1364,E922
59387,A85
59387,E923
59410,A126
59410,E903
59411,A107
59411,E924
1302,A102
1302,E925
1609,A19
1609,E926
1545,A28
1545,E927
1610,A75
1610,E928
1990,A159
1990,E839
1994,A270
1994,E929
59611,A28
59611,E930
13191,A114
13191,E931
56755,A140
56755,E932
56759,A61
56759,E933
3373,A54
3373,E934
56784,A140
56784,E935
3410,A37
3410,E936
2453,A262
2453,E937
3247,A271
3247,E938
3317,A150
3317,E939
56917,A195
56917,E178
2444,A267
2444,E940
56953,A140
56953,E941
2777,A150
2777,E942
3250,A207
3250,E943
2465,E12
2465,E895
2962,A131
2962,E829
57012,A28
57012,E944
2467,A75
2467,E945
3329,A32
3329,E946
57067,A107
57067,E947
3202,A175
3202,E948
2577,A272
2577,E949
2578,A110
2578,E950
57127,A199
57127,E951
2472,A63
2472,E180
2476,A158
2476,E952
57186,A107
57186,E146
57190,A177
57190,E858
3205,A117
3205,E953
57238,A40
57238,E954
2582,E955
2582,A226
2905,A236
2905,E956
2565,A63
2565,E957
57312,A273
57312,E958
2480,A12
2480,E959
57356,A40
57356,E960
57361,A140
57361,E961
57363,A131
57363,E846
3183,E962
3183,A166
2555,A199
2555,E130
2732,A199
2732,E963
57387,A140
57387,E880
3473,A232
3473,E964
2764,A39
2764,E965
3477,E12
3477,E966
2910,A12
2910,E967
57465,A59
57465,E222
2623,A87
2623,E541
3487,A203
3487,E968
2766,A7
2766,E969
2806,A174
2806,E970
3274,A115
3274,E971
2810,A267
2810,E872
3298,E24845
3298,E972
2953,A274
2953,E973
3354,A163
3354,E604
2427,A17
2427,E974
3514,A236
3514,E975
3142,A200
3142,E121
3159,A191
3159,E976
57714,A126
57714,E903
3275,A3
3275,E977
3388,A94
3388,E978
3524,A72
3524,E452
57820,A126
57820,E979
57838,A126
57838,E903
3048,A103
3048,E840
2964,A274
2964,E973
2618,A271
2618,E938
57885,A187
57885,E980
57888,A107
57888,E981
2629,A98
2629,E982
2858,A159
2858,E898
2789,E832
2789,E833
3119,E832
3119,E833
2771,E24845
2771,E907
3120,A124
3120,E983
57939,A275
57939,E984
3543,E985
3543,A94
57950,A35
57950,E244
3544,E13
3544,E986
2772,A130
2772,E987
2643,A17
2643,E988
2916,A231
2916,E989
57959,A180
57959,E990
3171,A102
3171,E795
3550,A236
3550,E991
3069,A21
3069,E992
2644,A7
2644,E993
2616,A53
2616,E821
3105,A13
3105,E994
2729,A262
2729,E995
58034,A28
58034,E996
2869,A159
2869,E898
2535,A117
2535,E997
58068,A140
58068,E880
3569,A17
3569,E988
4589,A28
4589,E998
3840,A276
3840,E999
3936,A191
3936,E216
3750,A63
3750,E180
3968,A102
3968,E1000
4476,A175
4476,E1001
3935,A181
3935,E1002
4100,E5
4100,E197
4306,E2
